stat,basis,bin,x,frac_diff,band,n_realizations,n_seeds
l1,std,4,0.75,0.005805125614098604,0.0014239172813764064,200,1
l1,std,4,1.25,0.004231633756462714,0.0016525619037145254,200,1
l1,std,4,1.75,-0.0011341524668073836,0.0022299569437818014,200,1
l1,std,4,2.25,-0.012528986855742883,0.0034398142354407045,200,1
l1,std,4,2.75,-0.03278253564045163,0.005918669577031547,200,1
l1,std,4,3.25,-0.06446450518033592,0.009943818255042999,200,1
l1,std,4,3.75,-0.1090876303338644,0.016454005638627048,200,1
l1,std,4,4.25,-0.1589985078631909,0.0244860614127157,200,1
l1,std,4,4.75,-0.19877684010567237,0.03716781756577413,200,1
l1,std,4,5.25,-0.23724467786821946,0.05151562376248804,200,1
l1,std,4,5.75,-0.2545913984142729,0.07414799724224751,200,1
l1,std,4,6.25,-0.26848358047511955,0.09214871014342126,200,1
l1,std,4,6.75,-0.27301362588415223,0.12229591903603446,200,1
l1,std,4,7.25,-0.3002882691133008,0.14216765938883377,200,1
l1,std,4,7.75,-0.28791797003916597,0.2034158032180504,200,1
l1,std,4,8.25,-0.30739557850474114,0.23848461620548284,200,1
l1,std,4,8.75,-0.3256601826636597,0.30343855622333704,200,1
l1,std,4,9.25,-0.25857648565746605,0.4173621334636476,200,1
l1,std,4,9.75,-0.3296751788557477,0.49315220583621594,200,1
