area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
28000,1020,3,20.246539,6,0.997497,3.022985,True
28000,1020,4,14.845903,6,0.978510,2.299268,True
28000,1020,5,15.425332,6,0.982806,2.382524,True
35000,340,1,2.285669,6,0.108359,0.136228,True
35000,340,2,2.001734,6,0.080461,0.101014,True
35000,340,3,2.266310,6,0.106350,0.133687,True
35000,340,4,2.245015,6,0.104158,0.130915,True
35000,340,5,1.811867,6,0.063837,0.080094,True
35000,380,1,2.778479,6,0.163908,0.206895,True
35000,380,2,3.147586,6,0.209892,0.266170,True
35000,380,3,2.582002,6,0.140820,0.177418,True
35000,380,4,2.261595,6,0.105863,0.133071,True
35000,380,5,2.334118,6,0.113449,0.142670,True
35000,420,1,3.302091,6,0.229913,0.292261,True
35000,420,2,3.939551,6,0.315143,0.405845,True
35000,420,3,2.667006,6,0.150671,0.189975,True
35000,420,4,3.198317,6,0.216424,0.274662,True
35000,420,5,3.102069,6,0.204069,0.258616,True
35000,460,1,3.558736,6,0.263861,0.336970,True
35000,460,2,4.676770,6,0.414114,0.544807,True
35000,460,3,3.451825,6,0.249632,0.318155,True
35000,460,4,3.300164,6,0.229661,0.291932,True
35000,460,5,3.055604,6,0.198164,0.250971,True
35000,500,1,3.886526,6,0.307971,0.396103,True
35000,500,2,3.807603,6,0.297306,0.381686,True
35000,500,3,3.640565,6,0.274816,0.351539,True
35000,500,4,3.028002,6,0.194676,0.246463,True
35000,500,5,3.267479,6,0.225396,0.286358,True
35000,540,1,4.241704,6,0.355996,0.462108,True
35000,540,2,4.785789,6,0.428434,0.565746,True
35000,540,3,6.639280,6,0.644503,0.923979,True
35000,540,4,4.105366,6,0.337580,0.436574,True
35000,540,5,4.460215,6,0.385348,0.503444,True
35000,580,1,4.373817,6,0.373774,0.487045,True
35000,580,2,5.694600,6,0.541745,0.741723,True
35000,580,3,5.438394,6,0.511066,0.692006,True
35000,580,4,5.412765,6,0.507938,0.687032,True
35000,580,5,4.420080,6,0.379977,0.495818,True
35000,620,1,5.977080,6,0.574237,0.796464,True
35000,620,2,6.179739,6,0.596640,0.835636,True
35000,620,3,7.794110,6,0.746421,1.141700,True
35000,620,4,6.624973,6,0.643075,0.921240,True
35000,620,5,5.717227,6,0.544400,0.746112,True
35000,660,1,6.256363,6,0.604907,0.850417,True
