area,upper_cut,run,Q_DM,dofs,P,nsigma,ok
28000,620,2,4.399225,3,0.778543,1.222662,True
28000,620,3,6.079447,3,0.892192,1.608123,True
28000,620,4,4.966935,3,0.825766,1.358723,True
28000,620,5,7.518139,3,0.942906,1.902589,True
28000,660,1,10.742209,3,0.986795,2.478199,True
28000,660,2,7.336232,3,0.938081,1.866875,True
28000,660,3,7.990964,3,0.953801,1.993572,True
28000,660,4,8.313665,3,0.960045,2.054213,True
28000,660,5,8.094921,3,0.955910,2.013232,True
28000,700,1,8.397860,3,0.961534,2.069849,True
28000,700,2,7.778282,3,0.949177,1.952969,True
28000,700,3,9.295006,3,0.974385,2.231997,True
28000,700,4,6.840154,3,0.922829,1.767342,True
28000,700,5,5.624687,3,0.868632,1.508728,True
28000,740,1,8.762193,3,0.967374,2.136661,True
28000,740,2,7.151042,3,0.932764,1.830092,True
28000,740,3,11.422882,3,0.990354,2.588276,True
28000,740,4,7.316356,3,0.937530,1.862948,True
28000,740,5,9.853455,3,0.980146,2.329100,True
28000,780,1,9.904936,3,0.980608,2.337913,True
28000,780,2,9.451173,3,0.976143,2.259432,True
28000,780,3,7.474033,3,0.941771,1.893967,True
28000,780,4,8.370425,3,0.961055,2.064763,True
28000,780,5,9.483739,3,0.976495,2.265126,True
28000,820,1,9.103224,3,0.972051,2.197995,True
28000,820,2,9.950175,3,0.981006,2.345640,True
28000,820,3,9.338344,3,0.974885,2.239633,True
28000,820,4,10.726990,3,0.986702,2.475699,True
28000,820,5,7.515838,3,0.942847,1.902140,True
28000,860,1,14.923888,3,0.998117,3.108113,True
28000,860,2,18.686794,3,0.999683,3.600713,True
28000,860,3,16.964005,3,0.999281,3.382271,True
28000,860,4,8.799068,3,0.967915,2.143348,True
28000,860,5,13.768882,3,0.996763,2.944264,True
28000,900,1,13.415614,3,0.996181,2.892752,True
28000,900,2,10.705808,3,0.986572,2.472216,True
28000,900,3,8.515546,3,0.963524,2.091580,True
28000,900,4,10.686623,3,0.986453,2.469058,True
28000,900,5,10.722153,3,0.986673,2.474904,True
28000,940,1,14.573682,3,0.997780,3.059144,True
28000,940,2,16.783199,3,0.999217,3.358689,True
28000,940,3,17.809739,3,0.999519,3.490881,True
28000,940,4,12.191309,3,0.993244,2.708651,True
28000,940,5,12.757772,3,0.994809,2.794947,True
28000,980,1,10.842539,3,0.987391,2.494639,True
28000,980,2,18.765284,3,0.999694,3.610410,True
28000,980,3,17.128487,3,0.999335,3.403611,True
28000,980,4,15.807688,3,0.998758,3.229121,True
28000,980,5,7.060141,3,0.929995,1.811876,True
28000,1020,1,16.650626,3,0.999166,3.341314,True
28000,1020,2,17.599158,3,0.999468,3.464093,True
28000,1020,3,12.216657,3,0.993323,2.712555,True
