stat,scale,bin,snr,frac_diff,band,n_realizations,n_seeds
peaks,1,2,6.2,-0.38635547576301615,0.20624264232545222,200,1
peaks,1,2,6.6000000000000005,-0.39570017431725735,0.27179582948347486,200,1
peaks,1,2,7.000000000000001,-0.3940520446096655,0.36292505788712937,200,1
peaks,1,2,7.400000000000001,-0.4246196403872752,0.4341869799885683,200,1
peaks,1,2,7.800000000000001,-0.4345991561181434,0.5140757606925916,200,1
peaks,1,2,8.2,-0.3959044368600682,0.6373303210637415,200,1
peaks,1,2,8.600000000000001,-0.41791044776119407,0.8039252973785888,200,1
peaks,1,2,9.0,-0.42647058823529405,0.9040231111355109,200,1
peaks,1,2,9.400000000000002,-0.45544554455445546,1.1704544967858315,200,1
peaks,1,2,9.8,-0.513888888888889,1.159950908922922,200,1
peaks,1,3,-0.9999999999999999,0.09999999999999999,3.1288975694324055,200,1
peaks,1,3,-0.5999999999999999,-0.03223174214606283,0.2636606105372401,200,1
peaks,1,3,-0.19999999999999996,-0.009900523868385426,0.050036644982560094,200,1
peaks,1,3,0.20000000000000018,-0.00016145671505048807,0.013410260297962533,200,1
peaks,1,3,0.6000000000000003,0.007047692065255414,0.005958993284401573,200,1
peaks,1,3,1.0000000000000002,0.010654555839814145,0.004008577047694415,200,1
peaks,1,3,1.4000000000000001,0.010637200357745432,0.0030839397277018835,200,1
peaks,1,3,1.8,0.006311627918767363,0.003373721052417847,200,1
peaks,1,3,2.2,-0.003126206905447552,0.004267331176589703,200,1
peaks,1,3,2.6000000000000005,-0.019302896915384598,0.00648093955277459,200,1
peaks,1,3,3.0000000000000004,-0.04409692760847713,0.00917449582685276,200,1
peaks,1,3,3.4000000000000004,-0.07859817465975581,0.014404714284479552,200,1
peaks,1,3,3.8000000000000003,-0.12384285307974824,0.02205865210486451,200,1
peaks,1,3,4.2,-0.17824495784094024,0.028989665357611872,200,1
peaks,1,3,4.6000000000000005,-0.21472964911329245,0.040931123405313984,200,1
peaks,1,3,5.0,-0.2562083585705633,0.05712959723279604,200,1
peaks,1,3,5.4,-0.2692089995754917,0.07855184471825753,200,1
peaks,1,3,5.800000000000001,-0.2911613805970149,0.09738107602679995,200,1
peaks,1,3,6.2,-0.3076705616283452,0.10716862928117873,200,1
peaks,1,3,6.6000000000000005,-0.2942654448714159,0.13744203270330588,200,1
peaks,1,3,7.000000000000001,-0.3077280111394755,0.20187778429537653,200,1
peaks,1,3,7.400000000000001,-0.29615384615384616,0.2305654429713856,200,1
peaks,1,3,7.800000000000001,-0.3599033816425121,0.2408565041386565,200,1
peaks,1,3,8.2,-0.33358153387937456,0.3389164596558526,200,1
peaks,1,3,8.600000000000001,-0.289532293986637,0.44229966079069777,200,1
peaks,1,3,9.0,-0.3323262839879154,0.4656783902243195,200,1
peaks,1,3,9.400000000000002,-0.38307349665924273,0.5681295771323802,200,1
peaks,1,3,9.8,-0.3493589743589744,0.632889066124328,200,1
peaks,1,4,-1.4,0.0,14.106735979665913,200,1
peaks,1,4,-0.9999999999999999,-0.1276595744680851,1.8202373252754522,200,1
peaks,1,4,-0.5999999999999999,-0.022855606345791882,0.21825546110123742,200,1
peaks,1,4,-0.19999999999999996,-0.010679573981027023,0.04456435147235857,200,1
peaks,1,4,0.20000000000000018,8.767283420701748e-05,0.012686850347353824,200,1
peaks,1,4,0.6000000000000003,0.00840124558703435,0.006159984974336631,200,1
peaks,1,4,1.0000000000000002,0.01185860198832843,0.004180057042450956,200,1
peaks,1,4,1.4000000000000001,0.01171318960594449,0.003479932081667025,200,1
peaks,1,4,1.8,0.007601492380086806,0.0032915033924776974,200,1
peaks,1,4,2.2,-0.0019226531821755063,0.003860287773790641,200,1
peaks,1,4,2.6000000000000005,-0.01717943572751891,0.005490376355578381,200,1
peaks,1,4,3.0000000000000004,-0.03971154444991668,0.008637304732637213,200,1
peaks,1,4,3.4000000000000004,-0.07080264950993238,0.013203221814743938,200,1
